"B5_0"	"B5_1"	"B5_3"	"B5_4"	"B5_5"	"B5_6"	"B5_7"	"Bott_B5"	"B7_0"	"B7_1"	"B7_2"	"B7_3"	"B7_4"	"B7_5_"	"B7_6"	"B7_7"	"Bott_B7"	"B8_1"	"B8_2"	"B8_3"	"B8_4"	"B8_5"	"B8_6"	"B8_7"	"T1_0"	"T1_1"	"T1_2"	"T1_3"	"T1_4"	"T1_5"	"T1_6"	"T1_7"	"T1_8"	"Bott_T1"	"T3_0"	"T3_1"	"T3_2"	"T3_3"	"T3_5"	"T3_6"	"T3_8"	"Bott_T3"	"T4_0"	"T4_1"	"T4_2"	"T4_3"	"T4_4"	"T4_5"	"T4_6"	"T4_7"	"T4_8"	"9_0"	"A9_0"	"A9_1"	"A9_2"	"A9_3"	"A9_4"	"A9_5"	"A9_6"	"Bott_A9"	"A11_0"	"A11_1"	"A11_2"	"A11_3"	"A11_4"	"A11_5"	"A11_6"	"Bott_A11"	"A12_0"	"A12_1"	"A12_2"	"A12_3"	"A12_4"	"A12_5"	"A12_6"
"Methylibium"	1.6613598997561e-05	1.89740664759294e-05	4.16652951840335e-06	4.34444100191956e-05	0	3.57020580863331e-05	5.55731743100776e-05	0	3.60917960275987e-05	2.58853628559076e-06	4.64736570449746e-05	0.000169298992944055	1.25707892570035e-05	0	0	0.000316006372073694	0	0	3.93178935241955e-06	1.74057374880597e-05	0	0	4.46415625920494e-05	4.92084089297516e-06	2.0627386072884e-05	5.73144245047342e-06	5.54100137302755e-06	4.2879704932744e-06	0	0	2.1809193786803e-06	6.55812128942828e-05	1.66952340671816e-06	0	3.13767025687571e-05	0.000171876983385488	0	2.53163747377757e-05	4.02960588073356e-06	4.29710878584475e-06	9.20701795736782e-06	0	0	0	0	1.65081756740025e-05	5.87208830054914e-06	3.50035724234209e-05	3.94548729088917e-05	3.69310959050023e-06	1.92941924666197e-05	5.40811748719647e-05	7.06507540021489e-05	1.78732758970678e-05	1.60015963945579e-05	1.16768055735837e-05	2.31262898452865e-05	1.81533718408735e-05	4.39077293703193e-05	1.94639112782319e-05	6.63375649539529e-05	3.8376880955929e-05	3.06688244272435e-05	3.28901405291957e-05	4.61524970808546e-05	6.08473004591091e-05	2.30676983954545e-05	0	6.39531043608869e-05	2.79984526046041e-05	6.73544518406047e-05	4.7342037929065e-05	4.18800516181421e-05	8.09081068117041e-05	1.67024919654054e-05
"Methylobacillus"	0.000142493560632927	0.000354182574217349	1.66661180736134e-05	4.57309579149427e-05	2.01816075592229e-05	7.7354459187055e-05	6.74287848295608e-05	0	0.000104435835313903	2.04358127809797e-06	1.64508520513184e-05	0	0	0	0	0	0	0	0	3.41152454765969e-05	0	0	4.99832880304143e-05	1.25481442770866e-05	0.000131190175423542	2.1768187829138e-05	2.2815888006584e-06	6.86075278923905e-06	1.00871453706433e-06	0.000167862599150488	4.60416313276952e-06	8.2521009582843e-05	1.94777730783786e-06	0	0.000377285716253591	0.000201048764969263	0	4.37040574420548e-05	0.000107517211454118	0.000103369339126154	1.53450299289464e-05	0	0	0	0	0	1.76162649016474e-05	0.000127660087661888	3.75981730072968e-05	1.22455739053429e-05	0	0.000394976085541954	0.000163313783741022	4.42994077448797e-05	5.035796512405e-05	8.3004889232374e-05	4.89416831609551e-05	6.80551517030102e-05	0.000166849371607213	0.000121517932574907	0.000212406565119228	0.000178561110259096	0.000169542444897086	0.000134430171693156	0.000128749552201418	0.000240688877851565	0.000104116368433538	3.9042489118961e-06	0.000218832082880173	0.000137641247918817	0.000225156310438593	0.000137777469357664	7.94546773689986e-05	0.000181320846515515	2.08781149567568e-05
"Methylobacterium"	0.000342495733180488	0.000777936725513105	0.000164577915976932	0.000260666460115173	7.66901087250471e-05	0.00055612821249865	0.00122298032265044	0	0.000346327659754192	1.21252489167146e-05	0.00144068336839421	0.00308834130676977	0.00114237047373019	0.000286348613669047	0	0.00610368472087547	0	0.000658318029392089	0.00015284831107531	0.000510336223149909	1.57863828766157e-05	0.000762242076682105	0.000521199782057602	0.000283440435435369	0.000290846143627664	8.41082121180311e-05	1.51562684615165e-05	1.4236062037671e-05	5.04357268532167e-06	0.000417177514344461	5.96117963505949e-05	0.000132856405457422	0	0	0.000355857724255416	0.000598021522467397	1.49577909835682e-05	2.13190524107584e-05	0.000211004817027503	0.000248516124781355	4.67511911835233e-05	0	0.000236943789642519	4.69782182267196e-05	3.02157525595764e-05	0	5.43168167800795e-05	0.000129130825999006	0.000325386657754507	2.15755349760803e-05	5.19459027947452e-06	0.000990300794960887	0.00104188234371332	0.000259875238503378	0.000145269394719222	0.000298256390426033	0.000162018484090524	0.000298610971162209	0.000596413323946836	0.000291958669173478	0.00118826373490852	0.000840381283725494	0.000466511695513	0.000460609126874195	0.000607144056425725	0.00112063445372176	0.000880313246875184	1.05825694190868e-05	0.000719019700891998	0.000718769435948731	0.000783935840773376	0.00059683338414847	0.000353827725820565	0.000683384545034572	0.001226705243237
"Methylococcus"	2.49203984963415e-05	1.1499434227836e-05	0	0	0	1.7393310349752e-05	9.63268354708011e-06	0	3.532388547382e-05	6.40322133804029e-06	7.4028834230933e-06	9.28413832273849e-05	6.59966435992684e-05	0	0	5.62751073555894e-05	0	0	0	9.05098349379102e-06	0	0	1.64067281321207e-05	5.41292498227267e-06	8.66350215061127e-06	1.40603859129841e-05	4.23723634407989e-06	0	5.04357268532167e-06	2.47898353175826e-06	3.17444931785688e-05	2.90396514661031e-06	0	0	1.37751377131129e-05	0.000261363394460042	0	0	8.42553956880653e-06	0	0	0	0	0	0	0	0	0	0	0	0	6.04500158249506e-06	8.29545587807545e-05	1.9408403888227e-05	1.17658797018808e-05	0	0	1.04761749390063e-05	5.9275434649931e-05	2.87574905372075e-05	3.71490363742136e-05	1.91160312686137e-05	3.23966455217361e-05	3.23015026673757e-05	4.63116436225127e-05	3.11437366255203e-05	1.90152648935504e-05	3.08230177254955e-06	7.04341939235401e-05	6.68970661468786e-05	2.67668341080845e-05	2.28617533589075e-05	1.65693662165235e-05	9.21052108793952e-05	1.76304081857057e-05
"Methylocystis"	6.38984576829269e-06	8.39458698632027e-05	4.12486422321932e-05	0	6.1890263181617e-05	0.000152420324907037	0.000270085627146977	0	3.45559749200413e-05	0	0.000335186110545613	0.000783690499595867	0.000477689991766133	4.28892196684916e-05	0	0.00171855520155146	0	9.16105995594169e-05	4.17752618694577e-05	0.000199121636863403	0	0.000241821068959461	0.000192302115781136	4.13350635009913e-05	6.18821582186519e-06	0	0	3.43037639461952e-06	0	0	0	0	0	0	1.07139959990878e-05	4.37576723756632e-05	1.09067225921852e-05	2.66488155134481e-06	0	0	4.5012087791576e-06	0	2.2783056696396e-05	0	0	0	0	0	0	0	0	3.06567937397964e-05	2.50882269313753e-05	4.52314497395121e-06	0	1.22199128095643e-05	1.39833380459872e-05	5.99781007958374e-06	0	4.38376380140358e-06	1.33938702573695e-05	1.49162971262667e-05	0	9.34462605639342e-06	2.38719812487179e-06	1.33215983253671e-05	0	0	2.09682309379957e-05	7.48050260428355e-06	0	5.86717564078156e-06	1.83959105238568e-05	1.24612932366241e-05	0
"Methylomicrobium"	3.00322751109756e-05	0.000112694455432793	0	2.17222050095978e-05	2.95996910868603e-05	2.92939963785297e-05	0.000148565619322274	0	6.83440392863039e-05	0	0.000159573264897789	0.000518819494505975	8.17101301705228e-05	0	0	0.000536777947084084	0	8.09582042618103e-05	1.17953680572586e-05	6.54455729551043e-05	0	7.99940418230918e-05	8.66122624649163e-05	2.36200362862807e-05	2.14524815157993e-05	3.95271893136098e-06	0	7.37530924843197e-06	0	3.54140504536894e-05	0	1.74237908796619e-05	0	0	0	4.65171652281825e-05	0	0	1.84995542706404e-05	1.64722503457382e-05	2.86440558673666e-06	3.36293500825432e-07	0	0	0	0	0	0	0	0	0	5.06268882533961e-05	2.82603016008596e-05	8.88181194884965e-06	8.62831178137929e-06	9.95696599297835e-06	9.68077249337573e-06	7.59722610080607e-06	2.70764331116969e-05	0	2.47660242494757e-05	3.09911416021464e-05	2.57013387805773e-05	2.0308006232792e-05	3.97866354145298e-05	4.05048597730756e-05	1.21573005057125e-05	2.36309802562133e-06	2.76399407819034e-05	2.50062515628907e-05	3.88381514509461e-05	3.8035483464377e-05	2.54411528521424e-05	5.61661187911606e-05	1.94862406263063e-05
"Methylomonas"	2.23644601890244e-05	9.25704455340797e-05	1.70827710254537e-05	2.51520268532185e-05	1.61452860473783e-05	0.000117633704207533	3.29734167573127e-05	0	0.000105203745867681	3.40596879682994e-06	4.81187422501064e-05	6.0073836205955e-05	1.88561838855053e-05	0	0	0	0	5.96534136665971e-05	7.8635787048391e-06	3.41152454765969e-05	0	3.12620393331623e-05	2.36562126556159e-05	1.5254606768223e-05	4.33175107530564e-05	1.29592713535335e-05	8.63744331677823e-06	2.40126347623367e-06	0	5.06420921487758e-05	2.03552475343495e-05	0.000121482541966531	0	0	3.06114171402508e-05	0.000183309168060211	0	0	1.86827181743101e-05	0	3.76464734256818e-05	0	4.25283724999392e-05	0	1.38992461774051e-05	0	2.3977693893909e-05	2.73557330704045e-05	6.26636216788281e-05	0	0	0.000102872973359246	0.00010602419274064	2.23141818714926e-05	1.53740828104576e-05	1.71078779333901e-05	7.12612419651269e-06	2.42311527215183e-05	6.80569805239948e-05	6.80360141977835e-05	7.37926436821114e-05	3.37426915574772e-05	6.47932910434722e-05	3.89236786128513e-05	5.64970222886323e-05	5.4366522895417e-05	1.71449109695946e-05	4.52070926640601e-06	8.29198223457103e-05	5.92028348967584e-05	6.03565867143081e-05	5.48277447810967e-05	1.12202007450474e-05	5.68885126019794e-05	1.8558324406006e-05
"Methylophaga"	3.70611054560976e-05	0	0	0	0	3.15825898456023e-05	1.18556105194832e-05	0	3.07164221511478e-05	1.68936052322765e-05	0	0	0	0	0	0	0	7.45667670832463e-05	0	5.56983599617909e-06	0	0	0	0	1.73270043012225e-05	8.97831871551994e-06	3.91129508684297e-05	2.04107395479862e-05	1.5130718055965e-06	4.24968605444273e-06	7.73014757554463e-05	4.35594771991547e-06	1.66952340671816e-06	0	5.58658362809577e-05	0.00140221658234445	6.54403355531111e-06	1.59892893080688e-06	9.89085079816418e-06	1.48011524845764e-05	6.83365332835745e-05	0	1.5188704464264e-05	0	0	0	0	1.0001020692406e-05	0	0	0	6.90857323713721e-06	6.42104811883476e-05	2.58230458512851e-05	1.28640284740564e-05	4.16382214251822e-06	1.45211587400636e-05	2.85495759788186e-05	4.82985023073512e-05	1.92885607261757e-06	8.22585805429016e-05	5.9665188505067e-05	4.68671471881115e-05	4.02481138019465e-05	6.65232544130938e-05	0.000120614471324269	2.58732292813882e-05	0	9.6358552174153e-05	2.1586593229504e-05	6.5779932187188e-05	4.89605691403151e-05	4.46198680791421e-05	0.000132920461190657	5.19633083368169e-05
"Methylophilus"	6.13425193756098e-05	0.000197215297007387	0	0	0	7.78121778804695e-05	3.48258559009819e-05	0	8.37022503618779e-05	8.17432511239186e-07	2.67326345833925e-05	0	0	0	0	0.000463187422080621	0	0	0	9.74721299331341e-06	0	4.22957002742784e-05	2.4037764472642e-05	3.44458862508261e-06	6.55950877117711e-05	1.88036486306172e-05	0	1.88670701704074e-06	0	0.000207172195154083	8.72367751472121e-06	6.94531664230966e-05	0	0	0	2.32585826140912e-05	0	1.27914314464551e-05	4.45088285917388e-05	0.000101459512999112	1.07415209502625e-05	0	0	0	0	0	0	0	0	0	0	0.000213733984523932	0.000157642498725883	2.71114568438651e-05	1.70997451667335e-05	4.19097750431725e-05	3.14625106034711e-05	3.98254589284361e-05	3.36625925172448e-05	8.52203682992855e-05	0.000130147984576327	9.32630616438426e-05	0.000118139767335931	8.66769251530035e-05	9.99440281612988e-05	0.000112333477770663	8.07369443840909e-05	5.5481431905892e-06	0.000128001518862401	8.97660312514026e-05	0.000149404420446432	9.14470134356299e-05	5.03604359021896e-05	0.000135990634886637	2.55176960582583e-05
"Methylovorus"	0.000258788753615854	0.000645118260181599	4.20819481358739e-05	0.000110897572943736	6.8617465701358e-05	6.27074609977901e-05	5.63141499675453e-05	0	0.00019428137010601	7.28877322521608e-06	1.15155964359229e-05	0	0	0	0	0.000467516276492589	0	0.000138481138868886	4.91473669052444e-06	0	0	8.09135135681848e-05	1.29727617788861e-05	2.01754476611981e-05	0.000279707355148307	4.82514046692565e-05	1.15709146319105e-05	0	8.32189493078075e-06	0.000339620743850881	4.14374681949257e-05	0.000219491365664629	2.78253901119694e-06	0	0.000237238482836944	0.000172271196650133	9.66024001022116e-06	2.50498865826412e-05	0.000186094526128422	0.000258065255416565	2.69049524754193e-05	0	0.000502746117767139	0	2.41726020476611e-05	0	1.12548359093858e-05	9.94219115892122e-05	0.000193560964741269	0	0	0.000647354901611123	0.000278277459641117	7.13012125893763e-05	3.29444631652664e-05	9.41385875699771e-05	9.45219869839325e-05	7.0694188138027e-05	0.00014709089339057	0.000133617120666781	0.000341038262496607	0.000223744456894001	0.000247510371786064	0.00020219710553519	0.000222646011779709	0.000315217819834024	0.000116273668939251	1.82883238504607e-05	0.000337207277539222	0.000192783238544679	0.000283413537615012	0.000217287815110324	0.000158257017485378	0.000269091694529998	6.72739259717719e-05
"Microbacterium"	8.94578407560977e-06	0	0	0	0	0	0	0	0	1.001354826268e-05	0	0	0	0	0	0	0	0	0	0	0	0	3.16688008131632e-05	0	9.69487145425547e-05	0.000177759417084634	3.58535382960606e-06	0	0	9.56179362249614e-06	0	3.87195352881375e-06	0	0	3.06114171402508e-05	0.00014467626812494	9.34861936473015e-06	1.51898248426654e-05	8.24237566513682e-06	0	1.37082267365254e-05	0	0	0	7.25178061429834e-06	3.07652364833684e-05	2.93604415027457e-06	2.94147667423705e-06	0	9.71870944868483e-06	8.16292758203139e-06	1.88906299452971e-05	1.12464465554441e-05	2.19303998737028e-07	0	2.08191107125911e-06	4.97484142020697e-06	2.07924082758903e-06	0	2.80560883289829e-06	6.19150606236894e-06	4.34455256104857e-06	0	1.17727572364012e-06	4.93354279140169e-06	0	3.74070784791155e-06	0	3.81240562509013e-07	1.49610052085671e-06	8.04754489524108e-06	0	0	0	5.10353921165166e-06
"Microcoleus"	5.11187661463415e-06	0	6.66644722944536e-06	0	0	1.87664664299956e-05	6.59468335146254e-05	0	0	0	0.000114744693057946	0.000169298992944055	3.45696704567596e-05	2.01831621969372e-05	0	0.000380939188253221	0	0	1.57271574096782e-05	3.34190159770746e-05	0	4.32151720193714e-05	7.63103634052126e-06	8.119387473409e-06	0	3.07747402513105e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36432161914995e-06	0	0	0	0	1.59941602122233e-06	0	0	1.76900173210541e-06	2.60673153662914e-06	0	4.0468853000129e-06	0	2.16025918789736e-06	0	0	0	0	4.02377244762054e-06	2.42779681687513e-06	0	0	0
"Microlunatus"	4.60068895317074e-05	9.19954738226879e-06	0	0	0	0	0	0	9.98283719912305e-06	0	0	0	9.42809194275263e-06	0	0	0	0	0	0	0	0	0	0	7.87334542876025e-06	0.000211224433386332	9.51193577125367e-05	0	8.57594098654881e-06	0	0	0	6.29192448432234e-06	0	0	1.37751377131129e-05	0	0	0	1.28214732568795e-06	4.29710878584475e-06	0	0	3.18962793749544e-05	5.98741997007211e-06	5.55969847096206e-05	0	3.91472553369942e-06	0	0	0	0	7.9880378054399e-06	2.49921034565425e-06	1.918909988949e-06	0	0	9.41186214633751e-07	2.71900723607796e-06	0	1.03456825713124e-05	0	0	1.72782109449259e-06	2.79602984364528e-06	5.25183587471793e-06	7.56090715764077e-06	0	0	3.14523464069936e-06	6.19813072926351e-06	0	1.82084761265635e-06	0	1.80598452704697e-06	0
"Micromonas"	6.38984576829269e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53380650390537e-06	0	0	0	0	0	0	0	0	1.76015648556442e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.81040697805587e-06	0	0	0	0	0	0	0	5.79273674806476e-06	0	0	0	2.84434126406486e-05	0	0	3.81240562509013e-07	1.49610052085671e-06	0	0	0	0	0
"Micromonospora"	3.06712596878049e-05	0.000128793663351763	0	0	0	0	1.85243914366925e-05	0	4.60746332267217e-06	0	0	0	0	0	0	0	0	2.98267068332985e-05	0	0	0	1.37920761763951e-05	8.77569179159945e-06	0	8.04468056842475e-05	1.31851410067541e-05	7.9855608023044e-06	0	0	0	1.67203819032156e-05	3.75095498103832e-05	0	0	7.11715448510831e-05	3.58734070827509e-05	0	5.86273941295857e-06	5.22017125458665e-05	4.60745553148909e-05	7.05871376731533e-06	0	1.82264453571168e-05	0	0	0	3.425384841987e-06	4.85343651249113e-05	0	0	0	0.000153283968698982	5.77702083745463e-05	1.11570909357463e-05	1.58447179985329e-05	2.40777541284749e-05	2.35296553658438e-05	1.87131674483013e-05	2.70764331116969e-05	2.50751289440285e-05	4.95320484989515e-05	4.56178018910099e-05	6.54412239539069e-05	4.38535207055943e-05	4.61524970808546e-05	6.98483804086814e-05	3.11725653992629e-05	0	5.09909252355805e-05	4.21045432298246e-05	6.91039181221789e-05	4.34980263023461e-05	1.99615199301425e-05	3.07017369597984e-05	0
"Microterricola"	5.11187661463415e-06	7.30214073467585e-05	0	3.20116705404599e-05	0	0	6.66878091720931e-06	0	3.07164221511478e-05	1.22614876685878e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69063066973137e-06	3.25912699951567e-05	3.46427580627137e-05	0	0	0	3.64764719673001e-05	0	0	0	0	3.36725588542759e-05	0	9.34861936473015e-06	1.46568485323964e-05	2.08806850183466e-05	2.72150223103501e-05	0	3.24965719744997e-05	7.89812632141729e-05	0	0	0	0	4.70636267877927e-06	0	3.49873540152654e-06	0	7.82611812019449e-05	2.36463748088825e-05	3.56368997947671e-06	6.90264942510343e-06	5.88366172312357e-06	5.5126621142834e-06	6.79751809019491e-06	1.17087278320851e-05	7.18937263430186e-06	1.42783711234222e-05	1.33232945205489e-05	1.29586582086944e-05	1.51574249418665e-05	1.49597749158632e-05	1.92623110920848e-05	1.30924774676904e-05	0	1.82042368598054e-05	1.66708343752605e-05	2.0643702122575e-05	1.27459332885944e-05	1.0828798393476e-05	1.57120653853086e-05	0
"Modestobacter"	2.87543059573171e-05	0.000114419370566968	0	0	0	0	0	0	0.00012363359915837	0	0	0	0	2.64904003834801e-05	0	0	0	8.94801204998956e-05	0	0	0	0	0	0	5.52813946753291e-05	2.68784887332547e-05	0	0	0	8.53478615933915e-05	2.66556812949815e-06	6.5339215798732e-06	0	0	0.0002196369179813	2.16817295555088e-05	0	0	7.47308726972405e-05	7.6870501613445e-05	8.08171576257842e-06	0	1.5188704464264e-05	0	1.63165063821713e-05	2.32615202679127e-05	0	4.70636267877927e-06	9.28349950797453e-06	0	0	0.00014864227105528	5.0657071236915e-05	1.05265919393774e-05	0	2.38062005104846e-05	2.24540139776909e-05	1.76735470345068e-05	0.00012660061968442	0	4.96584057655304e-05	3.54805125818966e-05	5.05387670139083e-05	4.46628977655969e-05	5.37915310804443e-05	5.40064796974341e-05	3.55367245551597e-05	0	5.82344959232517e-05	5.42870760425149e-05	6.7879291725077e-05	4.28910770981273e-05	2.96161112689042e-05	5.25541497370667e-05	2.7837486609009e-06
"Monodelphis"	8.69019024487806e-05	0	0	0	0	0	0	0	2.15014955058035e-05	1.22614876685878e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.2442423425529e-06	0	0	2.01742907412867e-06	3.82471744899846e-05	0	2.17797385995773e-06	0	0	7.49979719936145e-05	4.73055917574737e-06	0	0	0	0	0	0	0.000235424919196092	0	2.41726020476611e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Monosiga"	1.02237532292683e-05	0	0	0	0	0	0	0	9.98283719912305e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30334367835168e-05	0	0	0	9.91593412703303e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18741102513296e-06	0	5.75672996684699e-07	0	5.43107235980637e-07	0	0	0	0	2.4007880650002e-06	0	0	8.82956792730087e-07	0	2.52030238588026e-06	4.36415915589681e-06	0	1.52496225003605e-06	1.06864322918336e-06	0	0	0	0	0
"Moritella"	3.3227197995122e-05	5.51972842936128e-05	1.74994239772941e-05	0	0	0	1.59309766355556e-05	0	3.37880643662626e-05	1.2057129540778e-05	2.63213632821095e-05	0	0	2.52289527461715e-05	0	0	0	3.62181440118625e-05	0	0	0	0	0	0	2.92908882234953e-05	1.63473161518429e-05	3.69943326963898e-05	1.08056856430515e-05	0	4.39134225625749e-05	7.60898538784016e-05	3.19436166127134e-05	0	0	0.000172954506842417	0.00175858537358408	4.36268903687407e-06	3.54429246328859e-05	3.05883719128411e-05	2.24404569927448e-05	9.31954817684677e-05	0	4.40472429463656e-05	0	0	0	0	1.85313030476934e-05	4.03832228596892e-05	0	0	5.33255496741528e-05	3.32587222921681e-05	6.33240296353169e-06	6.27513584100312e-06	1.16768055735837e-05	6.31939315539805e-06	1.05561457400674e-05	4.17123429018033e-05	1.61322507891652e-05	4.76366895002671e-05	1.25992024270408e-05	4.83789906457926e-05	1.5672483070959e-05	1.79835592073675e-05	2.41228942648539e-05	1.15338491977273e-05	0	4.90847224230354e-05	4.95850458341081e-05	2.79914605051864e-05	1.33528824928132e-05	1.10897332945236e-05	2.4380791115134e-05	6.95937165225226e-06
"Mus"	4.72848586853659e-05	0	0	0	0	0	0	0	4.60746332267217e-05	9.53671263112384e-07	0	0	0	1.00915810984686e-05	0	0	0	1.70438324761706e-05	0	0	0	0	0	0	0	1.27616354069654e-05	0	0	0	1.38114796769389e-05	0	0	0	0	5.35699799954389e-05	3.15370611716491e-06	0	0	0	0	0	0	5.92359474106297e-05	0	6.5266025528685e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Musa"	4.08950129170732e-05	0	0	0	0	0	0	0	5.83612020871809e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.20798675886833e-05	3.77484657944973e-05	1.30376502894766e-06	0	3.78267951399125e-06	0	2.66556812949815e-06	0	0	0	6.88756885655643e-05	3.15370611716491e-06	0	0	4.39593368807297e-06	0	0	0	6.07548178570561e-05	0	0	0	0	1.76488600454223e-06	0	0	1.33575178615059e-05	3.34634016173834e-06	7.49763103696274e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6438942786931e-06	1.23903182815429e-06	0	3.14903930683347e-06	0	0	0	0
"Musca"	0.000580836980337806	2.64486987240228e-05	0	0	0	2.56322468312135e-05	0	0	0.000283358994344339	5.44955007492791e-06	4.11271301282961e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53802493603448e-05	3.56591715022065e-05	0.000162807657989839	0	0	0.000671450396601951	0	0	0	0	0.000305348885974002	0	1.68275148565143e-05	0	0	4.36872726560883e-05	0	0	0.00067134073732047	0	0.000288258279418359	0	0	0	0	0	0	6.47678740981613e-07	0	0	0	0	2.28573794982482e-06	0	6.58615940554789e-06	0	1.38992993236854e-05	0	1.72782109449259e-06	0	0	0	2.68084062433661e-05	0	4.76550703136266e-07	5.77067343759017e-06	0	0	0	8.66872572982544e-06	0
"Mycobacterium"	4.2811966647561e-05	0	0	0	0	5.49262432097432e-06	7.03926874594316e-06	0	1.38223899680165e-05	7.62937010489907e-06	0	4.64206916136925e-05	0	0	0	5.1946252943621e-05	0	0	0	0	0	0	3.0524145362085e-06	6.3970931608677e-06	6.97205649263479e-05	4.68397193366276e-05	4.88911885855372e-06	2.40126347623367e-06	3.026143611193e-06	4.60382655897962e-05	1.47817868999443e-05	6.12252651743674e-05	0	0	0	5.83435631675509e-05	0	7.19518018863098e-06	1.22719815458704e-05	1.19364132940132e-05	1.43220279336833e-05	0	0.000124547376606965	0	0	0	0	3.3826981753726e-05	0	0	0	6.47678740981613e-07	7.88212493629417e-06	4.19418897584567e-06	0	1.62932170794191e-06	4.30256555261144e-06	5.59795607427816e-06	0	0	9.6031522600008e-06	7.53055777248418e-06	0	1.67761790618717e-05	1.76652661240512e-05	1.5301835914273e-05	1.43393800836609e-05	0	2.95461435944485e-06	0	3.32398593499088e-06	4.45096083093774e-06	3.26168626309518e-06	4.87615822302681e-06	0
